Year,Trip Date,Sorter,Property,Site name,Site,Grid,Design,2001/2002,2011/2012,TREATMENTS,Plot,Ref,Dune Zone,Species,Viable,Non-viable,Evidence of predation,Estimate of spinifex husks,I.D. Confidence,Total (excluding spinifex husks),Total (incl. spin husks),Notes
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,1,76,Swale,Triodia basedowii,4,3,,,1,7,7,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,1,76,Swale,Sclerolaena sp. A,1,1,,,2,2,2,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,2,77,Swale,Trachymene glaucifolia,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,2,77,Swale,Yakirra australiensis,53,9,,,1,62,62,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,2,77,Swale,Aristida sp.,16,,,,1,16,16,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,2,77,Swale,Triodia basedowii,12,3,,,1,15,15,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,2,77,Swale,Eragrostis eriopoda,4,1,,,1,5,5,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,3,78,Swale,Aristida sp.,12,,,,1,12,12,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,3,78,Swale,Trachymene glaucifolia,37,8,4,,1,45,45,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,3,78,Swale,Haloragis gossei,6,2,,,1,8,8,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,3,78,Swale,Triodia basedowii,5,14,,,1,19,19,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,3,78,Swale,Goodenia cycloptera,1,3,,,1,4,4,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,4,79,Swale,Trachymene glaucifolia,3,2,,,1,5,5,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,4,79,Swale,Yakirra australiensis,23,15,,,1,38,38,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,4,79,Swale,Triodia basedowii,8,3,,,1,11,11,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,4,79,Swale,Sclerolaena sp. A,53,12,,,1,65,65,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,4,79,Swale,Tragus australianus,4,1,,,1,5,5,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,5,80,Swale,Triodia basedowii,,2,,,1,2,2,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,6,81,Mid,Trachymene glaucifolia,4,,,,1,4,4,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,6,81,Mid,Eragrostis eriopoda,8,,,,1,8,8,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,6,81,Mid,Triodia basedowii,2,1,,,1,3,3,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,7,82,Mid,Trachymene glaucifolia,3,,,,1,3,3,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,7,82,Mid,Triodia basedowii,24,5,,,1,29,29,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,7,82,Mid,Yakirra australiensis,8,4,,,1,12,12,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,7,82,Mid,Euphorbia drummondii,3,7,,,1,10,10,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,7,82,Mid,Aristida sp.,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,8,83,Mid,Trachymene glaucifolia,4,1,,,1,5,5,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,8,83,Mid,Triodia basedowii,6,3,,,1,9,9,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,8,83,Mid,Yakirra australiensis,3,6,,,1,9,9,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,8,83,Mid,Euphorbia tannensis,2,1,,,1,3,3,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,8,83,Mid,Eucalyptus gamophylla,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,8,83,Mid,Aristida sp.,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,9,84,Mid,Yakirra australiensis,13,19,,,1,32,32,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,9,84,Mid,Eragrostis eriopoda,9,,,,1,9,9,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,10,85,Mid,Trachymene glaucifolia,7,3,,,1,10,10,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,10,85,Mid,Triodia basedowii,16,4,,,1,20,20,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,10,85,Mid,Euphorbia drummondii,3,1,,,1,4,4,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,10,85,Mid,Portulaca sp.,1,,,,2,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,10,85,Mid,Sida fibulifera,,1,,,2,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,11,86,Crest,Sclerolaena sp. A,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,11,86,Crest,Triodia basedowii,2,1,,,1,3,3,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,11,86,Crest,Aristida sp.,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,12,87,Crest,Sclerolaena sp. A,2,,,,1,2,2,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,12,87,Crest,Triodia basedowii,4,1,,,1,5,5,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,12,87,Crest,Aristida sp.,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,12,87,Crest,Enchylaena tomentosa,,1,,,3,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,13,88,Crest,Calotis erinacea,23,4,,,1,27,27,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,13,88,Crest,Aristida sp.,4,,,,1,4,4,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,13,88,Crest,Grevillea stenobotrya,,1,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,13,88,Crest,Goodenia cycloptera,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,13,88,Crest,Triodia basedowii,2,,,,1,2,2,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,13,88,Crest,Heloptropium moorei,2,,,,2,2,2,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,14,89,Crest,Calotis erinacea,14,4,,,1,18,18,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,14,89,Crest,Trachymene glaucifolia,1,1,,,1,2,2,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,14,89,Crest,Goodenia cycloptera,1,2,,,1,3,3,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,14,89,Crest,Triodia basedowii,19,3,,,1,22,22,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,14,89,Crest,Sida fibulifera,1,2,,,1,3,3,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,15,90,Crest,Calotis erinacea,5,2,,,1,7,7,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,15,90,Crest,Yakirra australiensis,1,,,,1,1,1,
2017,9/5/2017,Daniel,Ethabuka Reserve,South Site,SS,3,Local,unburnt,unburnt,Unburnt/unburnt,15,90,Crest,Newcastelia spodiotricha,1,,,,2,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,1,76,Swale,Scaevola depauperata,1,2,,,3,3,3,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,1,76,Swale,Haloragis gossei,1,,,,3,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,2,77,Swale,Goodenia cycloptera,1,1,,,,2,2,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,2,77,Swale,Trachymene glaucifolia,13,2,,,,15,15,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,2,77,Swale,Boerhavia coccinea,5,50,,,2,55,55,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,2,77,Swale,Unknown 10,1,,,,,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,2,77,Swale,Haloragis gossei,1,1,,,1,2,2,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,3,78,Swale,Sclerolaena sp. A,40,3,,,1,43,43,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,3,78,Swale,Trachymene glaucifolia,2,,,,1,2,2,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,3,78,Swale,Plagiosetum refractum,16,20,,,2,36,36,Paractaenum refractum
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,3,78,Swale,Haloragis gossei,,2,,,1,2,2,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,4,79,Swale,Trachymene glaucifolia,4,,,,1,4,4,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,4,79,Swale,Scaevola depauperata,5,,,,2,5,5,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,4,79,Swale,Haloragis gossei,,1,,,1,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,5,80,Swale,,,,,,,0,0,No seeds.
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,6,81,Mid,Trachymene glaucifolia,3,5,,,1,8,8,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,6,81,Mid,Haloragis gossei,1,,,,1,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,7,82,Mid,Euphorbia tannensis,,1,1,,1,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,8,83,Mid,,,,,,,0,0,No seeds.
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,9,84,Mid,Haloragis gossei,1,,,,1,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,9,84,Mid,Boerhavia coccinea,,2,,,2,2,2,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,10,85,Mid,Sida fibulifera,,1,,,,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,11,86,Crest,,,,,,,0,0,No seeds.
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,12,87,Crest,Goodenia cycloptera,1,1,,,,2,2,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,12,87,Crest,Newcastelia spodiotricha,,1,,,,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,12,87,Crest,Triodia basedowii,1,,,,,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,13,88,Crest,Trachymene glaucifolia,1,3,,,,4,4,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,13,88,Crest,Triodia basedowii,25,,,,,25,25,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,13,88,Crest,Goodenia cycloptera,1,14,,,,15,15,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,13,88,Crest,Ptilotus polystachyus,1,,,,,1,1,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,14,89,Crest,,,,,,,0,0,No seeds.
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,15,90,Crest,Triodia basedowii,4,1,,,,5,5,
2017,,Eleanor,Ethabuka Reserve,South Site,SS,4,Local,burnt,unburnt,Burnt/unburnt,15,90,Crest,Goodenia cycloptera,1,,,,,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,1,91,Swale,Ptilotus latifolius,1,1,1,,2,2,2,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,1,91,Swale,Plagiosetum refractum,,2,2,,1,2,2,Paractaenum refractum
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,2,92,Swale,Plagiosetum refractum,,1,1,,2,1,1,Paractaenum refractum
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,2,92,Swale,Haloragis gossei,1,,,,1,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,2,92,Swale,Ptilotus polystachyus,1,,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,3,93,Swale,Triodia basedowii,7,12,3,,2,19,19,Most quite small
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,3,93,Swale,Plagiosetum refractum,1,1,1,,2,2,2,Paractaenum refractum
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,4,94,Swale,Haloragis gossei,1,,,,1,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,4,94,Swale,Trachymene glaucifolia,1,,,,2,1,1,"Black, not brown"
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,4,94,Swale,Ptilotus polystachyus,1,,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,4,94,Swale,Plagiosetum refractum,7,,,,1,7,7,Paractaenum refractum
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,5,95,Swale,Haloragis gossei,1,,,,1,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,5,95,Swale,Plagiosetum refractum,2,2,2,,2,2,2,Paractaenum refractum
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,6,96,Mid,Trachymene glaucifolia,,1,,,1,1,1,"Black, not brown"
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,6,96,Mid,Triodia basedowii,,5,,,2,5,5,Small
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,6,96,Mid,Newcastelia spodiotricha,1,,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,6,96,Mid,Sida fibulifera,,2,,,1,2,2,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,6,96,Mid,Calandrinia balonensis,4,,,,1,4,4,Still in casing- casing was broken apart to reveal the 4 seeds within. 
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,7,97,Mid,Trachymene glaucifolia,,2,,,2,2,2,"Black, not brown"
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,7,97,Mid,Acacia cambagei,1,,,,3,1,1,"Not confident in correct ID. Colouration correct, morphology not exact."
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,7,97,Mid,Triodia basedowii,,1,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,7,97,Mid,Euphorbia tannensis,1,3,,,1,4,4,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,8,98,Mid,Trachymene glaucifolia,1,,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,8,98,Mid,Plagiosetum refractum,,1,,,2,1,1,Paractaenum refractum
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,8,98,Mid,Unknown 9,1,,,,-,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,9,99,Mid,Trachymene glaucifolia,,4,,,2,4,4,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,10,100,Mid,Newcastelia spodiotricha,1,,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,10,100,Mid,Calotis erinacea,,1,,,2,1,1,
2017,,Eleanor,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,10,100,Mid,Yakirra australiensis,,1,,,2,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,11,101,Crest,Calotis erinacea,1,,,,1,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,11,101,Crest,Yakirra australiensis,3,,,,1,3,3,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,12,102,Crest,Trachymene glaucifolia,1,,,,1,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,12,102,Crest,Plagiosetum refractum,,2,,,1,2,2,Paractaenum refractum
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,12,102,Crest,Triodia basedowii,,,,2,1,0,2,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,12,102,Crest,Euphorbia drummondii,6,,,,1,6,6,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,13,103,Crest,Euphorbia drummondii,1,1,,,1,2,2,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,13,103,Crest,Plagiosetum refractum,1,,,,1,1,1,Paractaenum refractum
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,13,103,Crest,Goodenia cycloptera,,1,,,2,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,13,103,Crest,Oldenlandia pterospora,,1,,,1,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,14,104,Crest,Trachymene glaucifolia,4,,,,1,4,4,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,14,104,Crest,Goodenia cycloptera,,1,,,1,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,14,104,Crest,Euphorbia drummondii,2,,,,3,2,2,Too burnt to be sure
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,14,104,Crest,Triodia basedowii,,1,,,1,1,1,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,15,105,Crest,Goodenia cycloptera,,2,,,1,2,2,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,15,105,Crest,Trachymene glaucifolia,,3,,,1,3,3,
2017,,Gaby,Carlo Station,Carlo/ Shitty,CSh,U,Local,unburnt,unburnt,Unburnt/unburnt,15,105,Crest,Triodia basedowii,,,,6,1,0,6,
2017,7/5/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,1,106,Swale,Trachymene glaucifolia,15,,,,,15,15,
2017,7/6/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,2,107,Swale,,,,,,,0,0,no seeds
2017,7/7/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,3,108,Swale,Trachymene glaucifolia,1,,,,,1,1,
2017,7/8/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,3,108,Swale,Triraphis mollis,1,,,,,1,1,
2017,7/9/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,3,108,Swale,Unknown 11,1,,,,,1,1,
2017,7/10/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,4,109,Swale,Unknown 3,1,,,,,1,1,
2017,7/11/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,4,109,Swale,Unknown 11,1,,,,,1,1,
2017,7/12/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,4,109,Swale,Calandrinia balonensis,1,,,,,1,1,
2017,7/13/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,4,109,Swale,Triodia basedowii,4,,,,,4,4,
2017,7/14/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,5,110,Swale,Sclerolaena muricata,53,4,,,,57,57,
2017,7/15/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,5,110,Swale,Trachymene glaucifolia,14,,,,,14,14,
2017,7/16/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,5,110,Swale,Boerhavia coccinea,23,3,,,,26,26,
2017,7/17/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,5,110,Swale,Triodia basedowii,176,60,,,,236,236,
2017,7/18/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,5,110,Swale,Unknown 3,1,,,,,1,1,
2017,7/19/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,5,110,Swale,Stylobasium spathulatum,1,,,,,1,1,
2017,7/20/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,6,111,Mid,Goodenia cycloptera,21,15,,,,36,36,
2017,7/21/17,Emily,Carlo Station,Carlo/ Shitty,CSh,B,Local,burnt,unburnt,Burnt/unburnt,6,111,Mid,Boerhavia coccinea,20,,,,,20,20,
